Id;NomeSerie;url;genero
81312802;Juvenile Justice;https://www.netflix.com/br/title/81312802;Séries policiais
80036140;As Bonecas da Máfia;https://www.netflix.com/br/title/80036140;Séries policiais
80113647;Designated Survivor;https://www.netflix.com/br/title/80113647;Séries policiais
81043160;Elize Matsunaga: Era Uma Vez Um Crime;https://www.netflix.com/br/title/81043160;Séries policiais
80997085;Narcos: México;https://www.netflix.com/br/title/80997085;Séries policiais
80114855;MINDHUNTER;https://www.netflix.com/br/title/80114855;Séries policiais
80153271;El Chema;https://www.netflix.com/br/title/80153271;Séries policiais
81568217;Café Minamdang;https://www.netflix.com/br/title/81568217;Séries policiais
81277858;Os Segredos de Manscheid;https://www.netflix.com/br/title/81277858;Séries policiais
80120640;A Menina;https://www.netflix.com/br/title/80120640;Séries policiais
81286017;Prisioneiro da Madrugada;https://www.netflix.com/br/title/81286017;Séries policiais
81149763;Intimidade;https://www.netflix.com/br/title/81149763;Séries policiais
80116922;Por dentro das prisões mais severas do mundo;https://www.netflix.com/br/title/80116922;Séries policiais
80120485;O Mecanismo;https://www.netflix.com/br/title/80120485;Séries policiais
80218448;Como vender drogas online (rápido);https://www.netflix.com/br/title/80218448;Séries policiais
80149395;The Alienist;https://www.netflix.com/br/title/80149395;Séries policiais
80097140;Altered Carbon;https://www.netflix.com/br/title/80097140;Séries policiais
81374470;3 Tonelada$: Assalto ao Banco Central;https://www.netflix.com/br/title/81374470;Séries policiais
80217517;Cidade Invisível;https://www.netflix.com/br/title/80217517;Séries policiais
81167570;El final del paraíso;https://www.netflix.com/br/title/81167570;Séries policiais
80233258;Alto Mar;https://www.netflix.com/br/title/80233258;Séries policiais
81103570;João de Deus - Cura e Crime;https://www.netflix.com/br/title/81103570;Séries policiais
81026915;Better Than Us;https://www.netflix.com/br/title/81026915;Séries policiais
81196277;La bella y las bestias;https://www.netflix.com/br/title/81196277;Séries policiais
80240691;O Bosque;https://www.netflix.com/br/title/80240691;Séries policiais
80235864;Segurança em Jogo;https://www.netflix.com/br/title/80235864;Séries policiais
81435253;Malverde, el santo patrón;https://www.netflix.com/br/title/81435253;Séries policiais
80115297;El Marginal - O Cara de Fora;https://www.netflix.com/br/title/80115297;Séries policiais
80145143;Bordertown;https://www.netflix.com/br/title/80145143;Séries policiais
80220145;A Lei Secreta;https://www.netflix.com/br/title/80220145;Séries policiais
81396406;Café com Aroma de Mulher;https://www.netflix.com/br/title/81396406;Séries românticas
80232398;Bridgerton;https://www.netflix.com/br/title/80232398;Séries românticas
70155618;Gilmore Girls: Tal Mãe, Tal Filha;https://www.netflix.com/br/title/70155618;Séries românticas
81380432;Uma Nova Mulher;https://www.netflix.com/br/title/81380432;Séries românticas
81517188;Alquimia das Almas;https://www.netflix.com/br/title/81517188;Séries românticas
80047032;Paixões Ardentes;https://www.netflix.com/br/title/80047032;Séries românticas
81159258;Pousando no Amor;https://www.netflix.com/br/title/81159258;Séries românticas
81354739;A Love So Beautiful;https://www.netflix.com/br/title/81354739;Séries românticas
70285581;Outlander;https://www.netflix.com/br/title/70285581;Séries românticas
80027158;Jane The Virgin;https://www.netflix.com/br/title/80027158;Séries românticas
81037371;Emily em Paris;https://www.netflix.com/br/title/81037371;Séries românticas
80188354;Minha Vênus;https://www.netflix.com/br/title/80188354;Séries românticas
80111373;Chesapeake Shores;https://www.netflix.com/br/title/80111373;Séries românticas
81473182;Hometown Cha-Cha-Cha;https://www.netflix.com/br/title/81473182;Séries românticas
81091825;Betty em Nova York;https://www.netflix.com/br/title/81091825;Séries românticas
81005504;Jardim de Meteoros;https://www.netflix.com/br/title/81005504;Séries românticas
80100929;As Telefonistas;https://www.netflix.com/br/title/80100929;Séries românticas
81279126;O Anjo do Amor;https://www.netflix.com/br/title/81279126;Séries românticas
81430282;O Rei de Porcelana;https://www.netflix.com/br/title/81430282;Séries românticas
81243992;Tudo Bem Não Ser Normal;https://www.netflix.com/br/title/81243992;Séries românticas
81059939;Heartstopper;https://www.netflix.com/br/title/81059939;Séries românticas
70213130;Meninos antes de flores;https://www.netflix.com/br/title/70213130;Séries românticas
80117809;On My Block;https://www.netflix.com/br/title/80117809;Séries românticas
81465093;Uncoupled;https://www.netflix.com/br/title/81465093;Séries românticas
81260283;O Rei Eterno;https://www.netflix.com/br/title/81260283;Séries românticas
81572781;Clima do Amor;https://www.netflix.com/br/title/81572781;Séries românticas
81213653;Primeira Morte;https://www.netflix.com/br/title/81213653;Séries românticas
81318872;Na Direção do Amor;https://www.netflix.com/br/title/81318872;Séries românticas
81290293;Apostando Alto;https://www.netflix.com/br/title/81290293;Séries românticas
81284981;Casamento às Cegas: Brasil;https://www.netflix.com/br/title/81284981;Séries românticas
80149594;Intersection;https://www.netflix.com/br/title/80149594;Séries românticas
81486372;Nosso Eterno Verão;https://www.netflix.com/br/title/81486372;Séries românticas
81033650;Herdeiros;https://www.netflix.com/br/title/81033650;Séries românticas
80991848;Sex/Life;https://www.netflix.com/br/title/80991848;Séries românticas
81517168;Vinte e Cinco, Vinte e Um;https://www.netflix.com/br/title/81517168;Séries românticas
81290301;Passarela de Sonhos;https://www.netflix.com/br/title/81290301;Séries românticas
80239866;Doces Magnólias;https://www.netflix.com/br/title/80239866;Séries românticas
80188730;The K2;https://www.netflix.com/br/title/80188730;Séries românticas
80196931;Hwarang;https://www.netflix.com/br/title/80196931;Séries românticas
81030008;Fadas da Limpeza;https://www.netflix.com/br/title/81030008;Séries românticas
80188605;Cinderela e os Quatro Cavaleiros;https://www.netflix.com/br/title/80188605;Séries românticas
81008021;Holo, Meu Amor;https://www.netflix.com/br/title/81008021;Séries românticas
81030026;Gangnam Beauty;https://www.netflix.com/br/title/81030026;Séries românticas
80986896;Love in the Moonlight;https://www.netflix.com/br/title/80986896;Séries românticas
81435649;Apesar de Tudo, Amor;https://www.netflix.com/br/title/81435649;Séries românticas
81568400;Trinta e Nove;https://www.netflix.com/br/title/81568400;Séries românticas
80168068;Love Alarm;https://www.netflix.com/br/title/80168068;Séries românticas
81144163;Amar e Viver;https://www.netflix.com/br/title/81144163;Séries românticas
80214405;Uma Odisseia Coreana;https://www.netflix.com/br/title/80214405;Séries românticas
81465196;Backstreet Rookie;https://www.netflix.com/br/title/81465196;Séries românticas
80182123;Violet Evergarden;https://www.netflix.com/br/title/80182123;Séries românticas
81398330;Novo Rico, Novo Pobre;https://www.netflix.com/br/title/81398330;Séries românticas
81394495;She Would Never Know;https://www.netflix.com/br/title/81394495;Séries românticas
81026700;Primeira Vez Amor;https://www.netflix.com/br/title/81026700;Séries românticas
81609047;Dali & Cocky Prince;https://www.netflix.com/br/title/81609047;Séries românticas
80189829;O Último Guardião;https://www.netflix.com/br/title/80189829;Séries românticas
81025696;Ginny e Georgia;https://www.netflix.com/br/title/81025696;Séries românticas
81354529;A Cozinheira de Castamar;https://www.netflix.com/br/title/81354529;Séries românticas
80996601;Casamento às Cegas;https://www.netflix.com/br/title/80996601;Séries românticas
80208298;Coisa Mais Linda;https://www.netflix.com/br/title/80208298;Séries românticas
80188423;Healer;https://www.netflix.com/br/title/80188423;Séries românticas
81200229;Ombro Amigo;https://www.netflix.com/br/title/81200229;Séries românticas
80212986;Valéria;https://www.netflix.com/br/title/80212986;Séries românticas
81436209;Solteiros, Ilhados e Desesperados;https://www.netflix.com/br/title/81436209;Séries românticas
80997338;Hi Score Girl;https://www.netflix.com/br/title/80997338;Séries românticas
81012487;A Noiva de Habaek;https://www.netflix.com/br/title/81012487;Séries românticas
80991107;Mr. Sunshine - Um Raio de Sol;https://www.netflix.com/br/title/80991107;Séries românticas
80103417;Eu, tu e ela;https://www.netflix.com/br/title/80103417;Séries românticas
81026363;Ashes of Love;https://www.netflix.com/br/title/81026363;Séries românticas
81092192;Well-Intended Love;https://www.netflix.com/br/title/81092192;Séries românticas
81279310;Guia Astrológico para Corações Partidos;https://www.netflix.com/br/title/81279310;Séries românticas
81283687;Quando meu amor floresce;https://www.netflix.com/br/title/81283687;Séries românticas
